DP;DPNOM;DPMP;MPIO;year;total
54;Norte de Santander;54498;Ocaña;2018;100461 
54;Norte de Santander;54518;Pamplona;2018;58592 
54;Norte de Santander;54520;Pamplonita;2018;4971 
54;Norte de Santander;54553;Puerto Santander;2018;10757 
54;Norte de Santander;54599;Ragonvalia;2018;6907 
54;Norte de Santander;54660;Salazar;2018;8870 
54;Norte de Santander;54670;San Calixto;2018;13880 
54;Norte de Santander;54673;San Cayetano;2018;5753 
54;Norte de Santander;54680;Santiago;2018;2872 
54;Norte de Santander;54720;Sardinata;2018;22596 
54;Norte de Santander;54743;Silos;2018;4198 
54;Norte de Santander;54800;Teorama;2018;22910 
54;Norte de Santander;54810;Tibú;2018;37098 
54;Norte de Santander;54820;Toledo;2018;17287 
54;Norte de Santander;54871;Villa Caro;2018;5227 
54;Norte de Santander;54874;Villa del Rosario;2018;94796 
63;Quindio;63001;Armenia;2018;301224 
63;Quindio;63111;Buenavista;2018;2758 
63;Quindio;63130;Calarca;2018;78779 
63;Quindio;63190;Circasia;2018;30655 
63;Quindio;63212;Córdoba;2018;5268 
63;Quindio;63272;Filandia;2018;13580 
63;Quindio;63302;Génova;2018;7487 
63;Quindio;63401;La Tebaida;2018;45242 
63;Quindio;63470;Montenegro;2018;41722 
63;Quindio;63548;Pijao;2018;6000 
63;Quindio;63594;Quimbaya;2018;35195 
63;Quindio;63690;Salento;2018;7100 
66;Risaralda;66001;Pereira;2018;476636 
66;Risaralda;66045;Apía;2018;19426 
66;Risaralda;66075;Balboa;2018;6333 
66;Risaralda;66088;Belén de Umbría;2018;27728 
66;Risaralda;66170;Dosquebradas;2018;204739 
66;Risaralda;66318;Guática;2018;15169 
66;Risaralda;66383;La Celia;2018;8544 
66;Risaralda;66400;La Virginia;2018;32265 
66;Risaralda;66440;Marsella;2018;23917 
66;Risaralda;66456;Mistrató;2018;16595 
66;Risaralda;66572;Pueblo Rico;2018;13817 
66;Risaralda;66594;Quinchía;2018;33941 
66;Risaralda;66682;Santa Rosa de Cabal;2018;72836 
66;Risaralda;66687;Santuario;2018;15821 
68;Santander;68001;Bucaramanga;2018;528610 
68;Santander;68013;Aguada;2018;1782 
68;Santander;68020;Albania;2018;5289 
68;Santander;68051;Aratoca;2018;8280 
68;Santander;68077;Barbosa;2018;29352 
68;Santander;68079;Barichara;2018;7062 
68;Santander;68081;Barrancabermeja;2018;191495 
68;Santander;68092;Betulia;2018;5031 
68;Santander;68101;Bolívar;2018;11919 
68;Santander;68121;Cabrera;2018;2400 
68;Santander;68132;California;2018;2037 
68;Santander;68147;Capitanejo;2018;5430 
68;Santander;68152;Carcasí;2018;4966 
68;Santander;68160;Cepitá;2018;1819 
68;Santander;68162;Cerrito;2018;5532 
68;Santander;68167;Charalá;2018;10290 
68;Santander;68169;Charta;2018;2549 
68;Santander;68176;Chima;2018;3014 
68;Santander;68179;Chipatá;2018;5062 
68;Santander;68190;Cimitarra;2018;48328 
68;Santander;68207;Concepción;2018;5110 
68;Santander;68209;Confines;2018;2695 
68;Santander;68211;Contratación;2018;3352 
68;Santander;68217;Coromoro;2018;7642 
68;Santander;68229;Curití;2018;12016 
68;Santander;68235;El Carmen de Chucurí;2018;20671 
68;Santander;68245;El Guacamayo;2018;1918 
68;Santander;68250;El Peñón;2018;5038 
68;Santander;68255;El Playón;2018;11385 
68;Santander;68264;Encino;2018;2440 
68;Santander;68266;Enciso;2018;3136 
68;Santander;68271;Florián;2018;6276 
68;Santander;68276;Floridablanca;2018;267124 
68;Santander;68296;Galán;2018;2139 
68;Santander;68298;Gambita;2018;5039 
68;Santander;68307;Girón;2018;195499 
68;Santander;68318;Guaca;2018;6264 
68;Santander;68320;Guadalupe;2018;4519 
68;Santander;68322;Guapotá;2018;2096 
68;Santander;68324;Guavatá;2018;3495 
68;Santander;68327;Güepsa;2018;3730 
68;Santander;68344;Hato;2018;2324 
68;Santander;68368;Jesús María;2018;3045 
68;Santander;68370;Jordán;2018;1089 
68;Santander;68377;La Belleza;2018;8596 
68;Santander;68385;Landázuri;2018;15430 
68;Santander;68397;La Paz;2018;5027 
68;Santander;68406;Lebríja;2018;41122 
68;Santander;68418;Los Santos;2018;12539 
68;Santander;68425;Macaravita;2018;2263 
68;Santander;68432;Málaga;2018;18271 
68;Santander;68444;Matanza;2018;5147 
68;Santander;68464;Mogotes;2018;10864 
68;Santander;68468;Molagavita;2018;5029 
68;Santander;68498;Ocamonte;2018;4702 
68;Santander;68500;Oiba;2018;11980 
68;Santander;68502;Onzaga;2018;4895 
68;Santander;68522;Palmar;2018;3474 
68;Santander;68524;Palmas del Socorro;2018;2196 
68;Santander;68533;Páramo;2018;4252 
68;Santander;68547;Piedecuesta;2018;159760 
68;Santander;68549;Pinchote;2018;5460 
68;Santander;68572;Puente Nacional;2018;11900 
68;Santander;68573;Puerto Parra;2018;7891 
68;Santander;68575;Puerto Wilches;2018;31505 
68;Santander;68615;Rionegro;2018;26461 
68;Santander;68655;Sabana de Torres;2018;18149 
68;Santander;68669;San Andrés;2018;8208 
68;Santander;68673;San Benito;2018;4007 
68;Santander;68679;San Gil;2018;45891 
68;Santander;68682;San Joaquín;2018;2371 
68;Santander;68684;San José de Miranda;2018;4214 
68;Santander;68686;San Miguel;2018;2295 
68;Santander;68689;San Vicente de Chucurí;2018;35000 
68;Santander;68705;Santa Bárbara;2018;2085 
68;Santander;68720;Santa Helena del Opón;2018;4266 
68;Santander;68745;Simacota;2018;7493 
68;Santander;68755;Socorro;2018;30985 
68;Santander;68770;Suaita;2018;10072 
68;Santander;68773;Sucre;2018;8172 
68;Santander;68780;Suratá;2018;3196 
68;Santander;68820;Tona;2018;7201 
68;Santander;68855;Valle de San José;2018;4495 
68;Santander;68861;Vélez;2018;18871 
68;Santander;68867;Vetas;2018;2464 
68;Santander;68872;Villanueva;2018;5548 
68;Santander;68895;Zapatoca;2018;8803 
70;Sucre;70001;Sincelejo;2018;286749 
70;Sucre;70110;Buenavista;2018;9746 
70;Sucre;70124;Caimito;2018;12419 
70;Sucre;70204;Coloso;2018;5731 
70;Sucre;70215;Corozal;2018;63657 
70;Sucre;70221;Coveñas;2018;14288 
70;Sucre;70230;Chalán;2018;4401 
70;Sucre;70233;El Roble;2018;10917 
70;Sucre;70235;Galeras;2018;21199 
70;Sucre;70265;Guaranda;2018;18124 
70;Sucre;70400;La Unión;2018;11454 
70;Sucre;70418;Los Palmitos;2018;19224 
70;Sucre;70429;Majagual;2018;33811 
70;Sucre;70473;Morroa;2018;14937 
70;Sucre;70508;Ovejas;2018;20906 
70;Sucre;70523;Palmito;2018;14499 
70;Sucre;70670;Sampués;2018;38339 
70;Sucre;70678;San Benito Abad;2018;26298 
70;Sucre;70702;San Juan de Betulia;2018;12583 
70;Sucre;70708;San Marcos;2018;59237 
70;Sucre;70713;San Onofre;2018;51536 
70;Sucre;70717;San Pedro;2018;15925 
70;Sucre;70742;San Luis de Sincé;2018;34681 
70;Sucre;70771;Sucre;2018;22450 
70;Sucre;70820;Santiago de Tolú;2018;35054 
70;Sucre;70823;Tolú Viejo;2018;18892 
73;Tolima;73001;Ibagué;2018;569336 
73;Tolima;73024;Alpujarra;2018;4948 
73;Tolima;73026;Alvarado;2018;8777 
73;Tolima;73030;Ambalema;2018;6594 
73;Tolima;73043;Anzoátegui;2018;19059 
73;Tolima;73055;Armero;2018;11609 
73;Tolima;73067;Ataco;2018;22752 
73;Tolima;73124;Cajamarca;2018;19611 
73;Tolima;73148;Carmen de Apicalá;2018;8916 
73;Tolima;73152;Casabianca;2018;6603 
73;Tolima;73168;Chaparral;2018;47344 
73;Tolima;73200;Coello;2018;9963 
73;Tolima;73217;Coyaima;2018;28412 
73;Tolima;73226;Cunday;2018;9459 
73;Tolima;73236;Dolores;2018;7826 
73;Tolima;73268;Espinal;2018;75949 
73;Tolima;73270;Falan;2018;9196 
73;Tolima;73275;Flandes;2018;29377 
73;Tolima;73283;Fresno;2018;29917 
73;Tolima;73319;Guamo;2018;31605 
73;Tolima;73347;Herveo;2018;7795 
73;Tolima;73349;Honda;2018;24077 
73;Tolima;73352;Icononzo;2018;10705 
73;Tolima;73408;Lérida;2018;17013 
73;Tolima;73411;Líbano;2018;39866 
73;Tolima;73443;Mariquita;2018;33358 
73;Tolima;73449;Melgar;2018;36930 
73;Tolima;73461;Murillo;2018;5001 
73;Tolima;73483;Natagaima;2018;22390 
73;Tolima;73504;Ortega;2018;32256 
73;Tolima;73520;Palocabildo;2018;9090 
73;Tolima;73547;Piedras;2018;5683 
73;Tolima;73555;Planadas;2018;30066 
73;Tolima;73563;Prado;2018;7513 
73;Tolima;73585;Purificación;2018;29665 
73;Tolima;73616;Rioblanco;2018;24244 
73;Tolima;73622;Roncesvalles;2018;6352 
73;Tolima;73624;Rovira;2018;20349 
73;Tolima;73671;Saldaña;2018;14255 
73;Tolima;73675;San Antonio;2018;14138 
73;Tolima;73678;San Luis;2018;19130 
73;Tolima;73686;Santa Isabel;2018;6319 
73;Tolima;73770;Suárez;2018;4547 
73;Tolima;73854;Valle de San Juan;2018;6405 
73;Tolima;73861;Venadillo;2018;19764 
73;Tolima;73870;Villahermosa;2018;10531 
73;Tolima;73873;Villarrica;2018;5252 
76;Valle del Cauca;76001;Cali;2018;2445405 
76;Valle del Cauca;76020;Alcalá;2018;22710 
76;Valle del Cauca;76036;Andalucía;2018;17738 
76;Valle del Cauca;76041;Ansermanuevo;2018;19252 
76;Valle del Cauca;76054;Argelia;2018;6364 
76;Valle del Cauca;76100;Bolívar;2018;12961 
76;Valle del Cauca;76109;Buenaventura;2018;424047 
76;Valle del Cauca;76111;Guadalajara de Buga;2018;114562 
76;Valle del Cauca;76113;Bugalagrande;2018;21017 
76;Valle del Cauca;76122;Caicedonia;2018;29526 
76;Valle del Cauca;76126;Calima;2018;15848 
76;Valle del Cauca;76130;Candelaria;2018;85352 
76;Valle del Cauca;76147;Cartago;2018;134308 
76;Valle del Cauca;76233;Dagua;2018;36775 
76;Valle del Cauca;76243;El Águila;2018;11209 
76;Valle del Cauca;76246;El Cairo;2018;10184 
76;Valle del Cauca;76248;El Cerrito;2018;58296 
76;Valle del Cauca;76250;El Dovio;2018;8236 
76;Valle del Cauca;76275;Florida;2018;58775 
76;Valle del Cauca;76306;Ginebra;2018;21624 
76;Valle del Cauca;76318;Guacarí;2018;35377 
76;Valle del Cauca;76364;Jamundí;2018;127228 
76;Valle del Cauca;76377;La Cumbre;2018;11672 
76;Valle del Cauca;76400;La Unión;2018;39671 
76;Valle del Cauca;76403;La Victoria;2018;12994 
76;Valle del Cauca;76497;Obando;2018;15229 
76;Valle del Cauca;76520;Palmira;2018;310594 
76;Valle del Cauca;76563;Pradera;2018;57257 
76;Valle del Cauca;76606;Restrepo;2018;16365 
76;Valle del Cauca;76616;Riofrío;2018;14029 
76;Valle del Cauca;76622;Roldanillo;2018;32226 
76;Valle del Cauca;76670;San Pedro;2018;18882 
76;Valle del Cauca;76736;Sevilla;2018;44311 
76;Valle del Cauca;76823;Toro;2018;16598 
76;Valle del Cauca;76828;Trujillo;2018;17919 
76;Valle del Cauca;76834;Tuluá;2018;219148 
76;Valle del Cauca;76845;Ulloa;2018;5336 
76;Valle del Cauca;76863;Versalles;2018;6926 
76;Valle del Cauca;76869;Vijes;2018;11409 
76;Valle del Cauca;76890;Yotoco;2018;16491 
76;Valle del Cauca;76892;Yumbo;2018;125663 
76;Valle del Cauca;76895;Zarzal;2018;46599 
81;Arauca;81001;Arauca;2018;92107 
81;Arauca;81065;Arauquita;2018;42580 
81;Arauca;81220;Cravo Norte;2018;3226 
81;Arauca;81300;Fortul;2018;26454 
81;Arauca;81591;Puerto Rondón;2018;3825 
81;Arauca;81736;Saravena;2018;48318 
81;Arauca;81794;Tame;2018;54198 
85;Casanare;85001;Yopal;2018;149426 
85;Casanare;85010;Aguazul;2018;41994 
85;Casanare;85015;Chameza;2018;2603 
85;Casanare;85125;Hato Corozal;2018;12794 
85;Casanare;85136;La Salina;2018;1465 
85;Casanare;85139;Maní;2018;11123 
85;Casanare;85162;Monterrey;2018;15399 
85;Casanare;85225;Nunchía;2018;8928 
85;Casanare;85230;Orocué;2018;8424 
85;Casanare;85250;Paz de Ariporo;2018;26357 
85;Casanare;85263;Pore;2018;7909 
85;Casanare;85279;Recetor;2018;4528 
85;Casanare;85300;Sabanalarga;2018;2856 
85;Casanare;85315;Sácama;2018;2085 
85;Casanare;85325;San Luis de Palenque;2018;7905 
85;Casanare;85400;Támara;2018;7029 
85;Casanare;85410;Tauramena;2018;24066 
85;Casanare;85430;Trinidad;2018;15840 
85;Casanare;85440;Villanueva;2018;24518 
86;Putumayo;86001;Mocoa;2018;44631 
86;Putumayo;86219;Colón;2018;5651 
86;Putumayo;86320;Orito;2018;56365 
86;Putumayo;86568;Puerto Asís;2018;62232 
86;Putumayo;86569;Puerto Caicedo;2018;14729 
86;Putumayo;86571;Puerto Guzmán;2018;24169 
86;Putumayo;86573;Leguízamo;2018;15380 
86;Putumayo;86749;Sibundoy;2018;14396 
86;Putumayo;86755;San Francisco;2018;7190 
86;Putumayo;86757;San Miguel;2018;28329 
86;Putumayo;86760;Santiago;2018;10776 
86;Putumayo;86865;Valle del Guamuez;2018;53649 
86;Putumayo;86885;Villagarzón;2018;21399 
88;Archipiélago de San Andrés;88001;San Andrés;2018;73221 
88;Archipiélago de San Andrés;88564;Providencia;2018;5192 
91;Amazonas;91001;Leticia;2018;42280 
91;Amazonas;91263;El Encanto (ANM);2018;4972 
91;Amazonas;91405;La Chorrera (ANM);2018;4044 
91;Amazonas;91407;La Pedrera (ANM);2018;5417 
91;Amazonas;91430;La Victoria (ANM);2018;1140 
91;Amazonas;91460;Miriti - Paraná (ANM);2018;1515 
91;Amazonas;91530;Puerto Alegría (ANM);2018;2196 
91;Amazonas;91536;Puerto Arica (ANM);2018;1320 
91;Amazonas;91540;Puerto Nariño;2018;8519 
91;Amazonas;91669;Puerto Santander (ANM);2018;3113 
91;Amazonas;91798;Tarapacá (ANM);2018;4314 
94;Guainía;94001;Inírida;2018;20312 
94;Guainía;94343;Barranco Minas (ANM);2018;4984 
94;Guainía;94663;Mapiripana (ANM);2018;2759 
94;Guainía;94883;San Felipe (ANM);2018;2306 
94;Guainía;94884;Puerto Colombia (ANM);2018;5031 
94;Guainía;94885;La Guadalupe (ANM);2018;410 
94;Guainía;94886;Cacahual (ANM);2018;2812 
94;Guainía;94887;Pana Pana (ANM);2018;3467 
94;Guainía;94888;Morichal (ANM);2018;1365 
95;Guaviare;95001;San José del Guaviare;2018;67767 
95;Guaviare;95015;Calamar;2018;8456 
95;Guaviare;95025;El Retorno;2018;24155 
95;Guaviare;95200;Miraflores;2018;15451 
97;Vaupés;97001;Mitú;2018;32457 
97;Vaupés;97161;Caruru;2018;3340 
97;Vaupés;97511;Pacoa (ANM);2018;6121 
97;Vaupés;97666;Taraira;2018;952 
97;Vaupés;97777;Papunaua (ANM);2018;832 
97;Vaupés;97889;Yavaraté (ANM);2018;1226 
99;Vichada;99001;Puerto Carreño;2018;16504 
99;Vichada;99524;La Primavera;2018;17026 
99;Vichada;99624;Santa Rosalía;2018;4197 
99;Vichada;99773;Cumaribo;2018;39549 
5;Antioquia;5001;Medellín;2019;2549537 
5;Antioquia;5002;Abejorral;2019;18882 
5;Antioquia;5004;Abriaquí;2019;1918 
5;Antioquia;5021;Alejandría;2019;3307 
5;Antioquia;5030;Amagá;2019;30376 
5;Antioquia;5031;Amalfi;2019;22714 
5;Antioquia;5034;Andes;2019;47384 
5;Antioquia;5036;Angelópolis;2019;9492 
5;Antioquia;5038;Angostura;2019;10932 
5;Antioquia;5040;Anorí;2019;17962 
5;Antioquia;5042;Santafé de Antioquia;2019;25239 
5;Antioquia;5044;Anza;2019;7610 
5;Antioquia;5045;Apartadó;2019;200931 
5;Antioquia;5051;Arboletes;2019;44560 
5;Antioquia;5055;Argelia;2019;8165 
5;Antioquia;5059;Armenia;2019;3854 
5;Antioquia;5079;Barbosa;2019;53167 
5;Antioquia;5086;Belmira;2019;6991 
5;Antioquia;5088;Bello;2019;491182 
5;Antioquia;5091;Betania;2019;8864 
5;Antioquia;5093;Betulia;2019;17773 
5;Antioquia;5101;Ciudad Bolívar;2019;26567 
5;Antioquia;5107;Briceño;2019;8662 
5;Antioquia;5113;Buriticá;2019;6446 
5;Antioquia;5120;Cáceres;2019;42112 
5;Antioquia;5125;Caicedo;2019;8457 
5;Antioquia;5129;Caldas;2019;81381 
5;Antioquia;5134;Campamento;2019;8839 
5;Antioquia;5138;Cañasgordas;2019;16725 
5;Antioquia;5142;Caracolí;2019;4491 
5;Antioquia;5145;Caramanta;2019;5276 
5;Antioquia;5147;Carepa;2019;61641 
5;Antioquia;5148;El Carmen de Viboral;2019;49076 
5;Antioquia;5150;Carolina;2019;3474 
5;Antioquia;5154;Caucasia;2019;123304 
5;Antioquia;5172;Chigorodó;2019;84183 
5;Antioquia;5190;Cisneros;2019;8798 
5;Antioquia;5197;Cocorná;2019;14909 
5;Antioquia;5206;Concepción;2019;3114 
5;Antioquia;5209;Concordia;2019;20271 
5;Antioquia;5212;Copacabana;2019;73574 
5;Antioquia;5234;Dabeiba;2019;22954 
5;Antioquia;5237;Don Matías;2019;24201 
5;Antioquia;5240;Ebéjico;2019;12478 
5;Antioquia;5250;El Bagre;2019;50863 
5;Antioquia;5264;Entrerrios;2019;10547 
5;Antioquia;5266;Envigado;2019;243609 
5;Antioquia;5282;Fredonia;2019;20997 
5;Antioquia;5284;Frontino;2019;15401 
5;Antioquia;5306;Giraldo;2019;3953 
5;Antioquia;5308;Girardota;2019;59319 
5;Antioquia;5310;Gómez Plata;2019;13417 
5;Antioquia;5313;Granada;2019;9885 
5;Antioquia;5315;Guadalupe;2019;6324 
5;Antioquia;5318;Guarne;2019;51265 
5;Antioquia;5321;Guatapé;2019;5046 
5;Antioquia;5347;Heliconia;2019;5616 
5;Antioquia;5353;Hispania;2019;4890 
5;Antioquia;5360;Itagui;2019;279871 
5;Antioquia;5361;Ituango;2019;19578 
5;Antioquia;5364;Jardín;2019;13426 
5;Antioquia;5368;Jericó;2019;11765 
5;Antioquia;5376;La Ceja;2019;55246 
5;Antioquia;5380;La Estrella;2019;66281 
5;Antioquia;5390;La Pintada;2019;6343 
5;Antioquia;5400;La Unión;2019;19502 
5;Antioquia;5411;Liborina;2019;9586 
5;Antioquia;5425;Maceo;2019;6537 
5;Antioquia;5440;Marinilla;2019;56608 
5;Antioquia;5467;Montebello;2019;5707 
5;Antioquia;5475;Murindó;2019;4992 
5;Antioquia;5480;Mutatá;2019;22505 
5;Antioquia;5483;Nariño;2019;18100 
5;Antioquia;5490;Necoclí;2019;69090 
5;Antioquia;5495;Nechí;2019;29270 
5;Antioquia;5501;Olaya;2019;3377 
5;Antioquia;5541;Peñol;2019;15690 
5;Antioquia;5543;Peque;2019;11462 
5;Antioquia;5576;Pueblorrico;2019;6558 
5;Antioquia;5579;Puerto Berrío;2019;50232 
5;Antioquia;5585;Puerto Nare;2019;19382 
5;Antioquia;5591;Puerto Triunfo;2019;21745 
5;Antioquia;5604;Remedios;2019;32057 
5;Antioquia;5607;Retiro;2019;19898 
5;Antioquia;5615;Rionegro;2019;128153 
5;Antioquia;5628;Sabanalarga;2019;8191 
5;Antioquia;5631;Sabaneta;2019;54573 
5;Antioquia;5642;Salgar;2019;17324 
5;Antioquia;5647;San Andrés de Cuerquía;2019;5810 
5;Antioquia;5649;San Carlos;2019;16152 
5;Antioquia;5652;San Francisco;2019;4918 
5;Antioquia;5656;San Jerónimo;2019;12972 
5;Antioquia;5658;San José de La Montaña;2019;3473 
5;Antioquia;5659;San Juan de Urabá;2019;27149 
5;Antioquia;5660;San Luis;2019;10923 
5;Antioquia;5664;San Pedro;2019;28438 
5;Antioquia;5665;San Pedro de Uraba;2019;32328 
5;Antioquia;5667;San Rafael;2019;12769 
5;Antioquia;5670;San Roque;2019;16232 
5;Antioquia;5674;San Vicente;2019;16274 
5;Antioquia;5679;Santa Bárbara;2019;21413 
5;Antioquia;5686;Santa Rosa de Osos;2019;37435 
5;Antioquia;5690;Santo Domingo;2019;9927 
5;Antioquia;5697;El Santuario;2019;27316 
5;Antioquia;5736;Segovia;2019;42222 
5;Antioquia;5756;Sonson;2019;33981 
5;Antioquia;5761;Sopetrán;2019;15172 
5;Antioquia;5789;Támesis;2019;14059 
5;Antioquia;5790;Tarazá;2019;47625 
5;Antioquia;5792;Tarso;2019;8152 
5;Antioquia;5809;Titiribí;2019;14791 
5;Antioquia;5819;Toledo;2019;6744 
5;Antioquia;5837;Turbo;2019;176813 
5;Antioquia;5842;Uramita;2019;8203 
5;Antioquia;5847;Urrao;2019;47128 
5;Antioquia;5854;Valdivia;2019;24538 
5;Antioquia;5856;Valparaíso;2019;6084 
5;Antioquia;5858;Vegachí;2019;8783 
5;Antioquia;5861;Venecia;2019;13158 
5;Antioquia;5873;Vigía del Fuerte;2019;5623 
5;Antioquia;5885;Yalí;2019;8672 
5;Antioquia;5887;Yarumal;2019;49109 
5;Antioquia;5890;Yolombó;2019;25647 
5;Antioquia;5893;Yondó;2019;20136 
5;Antioquia;5895;Zaragoza;2019;32265 
8;Atlántico;8001;Barranquilla;2019;1236202 
8;Atlántico;8078;Baranoa;2019;60092 
8;Atlántico;8137;Campo de La Cruz;2019;14933 
8;Atlántico;8141;Candelaria;2019;12576 
8;Atlántico;8296;Galapa;2019;47556 
8;Atlántico;8372;Juan de Acosta;2019;17704 
8;Atlántico;8421;Luruaco;2019;28246 
8;Atlántico;8433;Malambo;2019;129148 
8;Atlántico;8436;Manatí;2019;16473 
8;Atlántico;8520;Palmar de Varela;2019;25886 
8;Atlántico;8549;Piojó;2019;5177 
8;Atlántico;8558;Polonuevo;2019;15765 
8;Atlántico;8560;Ponedera;2019;23578 
8;Atlántico;8573;Puerto Colombia;2019;26595 
8;Atlántico;8606;Repelón;2019;27445 
8;Atlántico;8634;Sabanagrande;2019;34369 
8;Atlántico;8638;Sabanalarga;2019;102334 
8;Atlántico;8675;Santa Lucía;2019;11209 
8;Atlántico;8685;Santo Tomás;2019;25775 
8;Atlántico;8758;Soledad;2019;683580 
8;Atlántico;8770;Suan;2019;8369 
8;Atlántico;8832;Tubará;2019;11013 
8;Atlántico;8849;Usiacurí;2019;9566 
11;Bogotá, D.C.;11001;Bogotá, D.C.;2019;8281030 
13;Bolívar;13001;Cartagena;2019;1047005 
13;Bolívar;13006;Achí;2019;24673 
13;Bolívar;13030;Altos del Rosario;2019;14763 
13;Bolívar;13042;Arenal;2019;20625 
13;Bolívar;13052;Arjona;2019;78070 
13;Bolívar;13062;Arroyohondo;2019;10445 
13;Bolívar;13074;Barranco de Loba;2019;19100 
13;Bolívar;13140;Calamar;2019;24573 
13;Bolívar;13160;Cantagallo;2019;9888 
13;Bolívar;13188;Cicuco;2019;11147 
13;Bolívar;13212;Córdoba;2019;12266 
13;Bolívar;13222;Clemencia;2019;12963 
13;Bolívar;13244;El Carmen de Bolívar;2019;78729 
13;Bolívar;13248;El Guamo;2019;7762 
13;Bolívar;13268;El Peñón;2019;10328 
13;Bolívar;13300;Hatillo de Loba;2019;12270 
13;Bolívar;13430;Magangué;2019;123982 
13;Bolívar;13433;Mahates;2019;27127 
13;Bolívar;13440;Margarita;2019;10246 
13;Bolívar;13442;María La Baja;2019;49462 
13;Bolívar;13458;Montecristo;2019;23318 
13;Bolívar;13468;Mompós;2019;45417 
13;Bolívar;13473;Morales;2019;22487 
13;Bolívar;13490;Norosí (1);2019;5088 
13;Bolívar;13549;Pinillos;2019;25964 
13;Bolívar;13580;Regidor;2019;11306 
13;Bolívar;13600;Río Viejo (1)(3);2019;19282 
13;Bolívar;13620;San Cristóbal;2019;6732 
13;Bolívar;13647;San Estanislao;2019;16670 
13;Bolívar;13650;San Fernando;2019;14130 
13;Bolívar;13654;San Jacinto;2019;21644 
13;Bolívar;13655;San Jacinto del Cauca;2019;14665 
13;Bolívar;13657;San Juan Nepomuceno;2019;34012 
13;Bolívar;13667;San Martín de Loba;2019;18891 
13;Bolívar;13670;San Pablo;2019;36341 
13;Bolívar;13673;Santa Catalina;2019;13677 
13;Bolívar;13683;Santa Rosa;2019;24694 
13;Bolívar;13688;Santa Rosa del Sur;2019;46017 
13;Bolívar;13744;Simití;2019;21620 
13;Bolívar;13760;Soplaviento;2019;8508 
13;Bolívar;13780;Talaigua Nuevo;2019;11479 
13;Bolívar;13810;Tiquisio;2019;23859 
13;Bolívar;13836;Turbaco;2019;76218 
13;Bolívar;13838;Turbaná;2019;15505 
